,categoria,subcategoria,prestacion,tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_comuna,domicilio_barrio,domiclio_calle,domicilio_altura,lat,lon,canal,genero,estado_del_contacto,fecha_cierre_contacto,hora_cierre_contacto
5031,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-23,00:14:37,9,LINIERS,,451.0,-34.6438567622961,-58.5117953633926,GCS Web,Femenino,Abierto,,
5032,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-23,07:57:49,1,MONSERRAT,,1586.0,-34.6137074613868,-58.3888088241159,GCS Web,Masculino,Abierto,,
5033,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-23,10:25:18,13,BELGRANO,,5658.0,-34.5601277805021,-58.445116279763205,GCS Web,Femenino,Abierto,,
5034,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-23,11:40:42,5,ALMAGRO,,678.0,-34.6023435343441,-58.4194310270197,GCS Web,Femenino,Abierto,,
5035,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-23,15:59:04,13,BELGRANO,,,-34.559697501875604,-58.464226754932696,App BA 147,Masculino,Abierto,,
5036,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-23,14:53:15,13,BELGRANO,,,-34.559697501875604,-58.464226754932696,App BA 147,Masculino,Abierto,,
5037,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-23,22:49:17,14,PALERMO,,3136.0,-34.5805042606283,-58.410274868673,GCS Web,Femenino,Abierto,,
5038,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-23,20:40:48,14,PALERMO,,2391.0,-34.5738352800648,-58.436907268371705,App BA 147,Femenino,Abierto,,
5039,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-23,22:09:21,1,SAN NICOLAS,,158.0,-34.6059692981148,-58.3709440797126,App BA 147,Femenino,Abierto,,
5040,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-23,21:27:03,4,BOCA,,326.0,-34.644592596342,-58.3640024190984,App BA 147,Femenino,Abierto,,
5041,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,00:14:36,15,CHACARITA,,3750.0,-34.583389554421004,-58.451423579774,App BA 147,Masculino,Abierto,,
5042,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,02:20:42,5,ALMAGRO,,996.0,-34.6000640835898,-58.41777644896379,App BA 147,Femenino,Abierto,,
5043,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,11:54:52,2,RECOLETA,,1015.0,-34.5969931425425,-58.3917911654535,App BA 147,Femenino,Abierto,,
5044,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,12:22:57,15,VILLA CRESPO,,775.0,-34.5966110478196,-58.4398840024924,GCS Web,Femenino,Cerrado,27/12/2021,00:00:00
5045,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,15:40:52,13,COLEGIALES,,2973.0,-34.5746473882464,-58.4503128325412,GCS Web,Otros,Abierto,,
5046,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,21:30:25,13,BELGRANO,,1521.0,-34.5748049899978,-58.463574836823206,App BA 147,Masculino,Cerrado,27/12/2021,00:00:00
5047,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-24,07:40:26,7,FLORES,,2171.0,-34.638776770082,-58.45111977059171,GCS Web,Masculino,Cerrado,27/12/2021,00:00:00
5048,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-25,18:20:24,1,MONSERRAT,,850.0,-34.6117291488831,-58.3784533266968,GCS Web,Masculino,Abierto,,
5049,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-25,21:52:54,15,CHACARITA,,3578.0,-34.5812820793042,-58.451324348085606,App BA 147,Femenino,Abierto,,
5050,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-25,20:25:32,1,MONSERRAT,,299.0,-34.6157976740463,-58.37031691269689,GCS Web,Femenino,Abierto,,
5051,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-25,20:27:55,1,MONSERRAT,,853.0,-34.6174184495535,-58.3781855111768,GCS Web,Femenino,Abierto,,
5052,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,01:30:33,11,VILLA DEL PARQUE,,2861.0,-34.6065550535992,-58.484608963826894,App BA 147,Femenino,Abierto,,
5053,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,22:10:44,15,CHACARITA,,3522.0,-34.5809035634343,-58.45108974116511,App BA 147,Femenino,Abierto,,
5054,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,01:32:23,14,PALERMO,,5515.0,-34.5879032361302,-58.439536188156296,App BA 147,Masculino,Abierto,,
5055,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,01:49:56,1,MONSERRAT,,535.0,-34.6141915835831,-58.3746817222937,App BA 147,Masculino,Abierto,,
5056,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,08:56:38,14,PALERMO,,6014.0,-34.5799557855098,-58.4395978615786,App BA 147,Masculino,Abierto,,
5057,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,10:35:18,5,ALMAGRO,,4150.0,-34.610242837965004,-58.42520231324311,App BA 147,Masculino,Abierto,,
5058,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,13:34:27,1,MONSERRAT,,299.0,-34.6157976740463,-58.37031691269689,GCS Web,Femenino,Abierto,,
5059,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,08:07:56,15,VILLA CRESPO,,359.0,-34.6039644154698,-58.4413823495774,App BA 147,Masculino,Abierto,,
5060,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES,Denuncia,2021-12-26,12:22:50,4,NUEVA POMPEYA,,3919.0,-34.647306069634,-58.4165387953537,GCS Web,Masculino,Cerrado,27/12/2021,00:00:00
5061,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-26,16:31:49,14,PALERMO,,5332.0,-34.5755085182585,-58.434893721544505,GCS Web,Femenino,Abierto,,
5062,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,01:17:07,10,FLORESTA,,70.0,-34.6347524069372,-58.48127869263829,App BA 147,Femenino,Cerrado,28/12/2021,00:00:00
5063,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,13:21:21,15,CHACARITA,,3978.0,-34.5849829220192,-58.453724428587,App BA 147,Masculino,Abierto,,
5064,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,13:26:02,1,SAN NICOLAS,,944.0,-34.6049084305302,-58.3800318280025,GCS Web,Femenino,Abierto,,
5065,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-27,15:14:40,13,COLEGIALES,,3140.0,-34.571115456302,-58.4590399221802,GCS Web,Masculino,Abierto,,
5066,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,18:54:09,15,CHACARITA,,795.0,-34.5919872369185,-58.447786389998896,App BA 147,Masculino,Abierto,,
5067,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,22:34:29,13,NUÑEZ,,3000.0,-34.5515232082858,-58.4604197510007,GCS Web,Femenino,Cerrado,29/12/2021,00:00:00
5068,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,02:52:00,12,VILLA URQUIZA,,2175.0,-34.5784968543815,-58.4883092274693,App BA 147,Femenino,Abierto,,
5069,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,09:26:01,1,MONSERRAT,,299.0,-34.6157976740463,-58.37031691269689,GCS Web,Femenino,Abierto,,
5070,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-27,13:19:25,6,CABALLITO,,1080.0,-34.6210984351275,-58.446085322929605,GCS Web,Masculino,Abierto,,
5071,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,10:59:22,13,BELGRANO,,7101.0,-34.5476171157718,-58.44273145956821,GCS Web,Masculino,Abierto,,
5072,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,14:49:34,14,PALERMO,,5245.0,-34.5773950153818,-58.4314161777103,App BA 147,Masculino,Cerrado,29/12/2021,00:00:00
5073,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,13:52:16,5,ALMAGRO,,3901.0,-34.6000992903225,-58.4191953375807,App BA 147,Femenino,Cerrado,28/12/2021,00:00:00
5074,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-27,22:00:34,12,SAAVEDRA,,3611.0,-34.5525960874698,-58.475179164888296,App BA 147,Femenino,Cerrado,28/12/2021,00:00:00
5075,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-27,22:51:11,14,PALERMO,,101.0,-34.577692421262306,-58.440912476898696,GCS Web,Masculino,Abierto,,
5076,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,21:09:31,2,RECOLETA,,1584.0,-34.5886596334337,-58.398486880983896,GCS Web,Femenino,Abierto,,
5077,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-28,21:17:03,13,BELGRANO,,2630.0,-34.5594289676821,-58.4645136171224,App BA 147,Masculino,Abierto,,
5078,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,08:21:36,15,CHACARITA,,640.0,-34.5848601430718,-58.454368962421206,App BA 147,Femenino,Abierto,,
5079,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-28,10:07:27,10,VILLA LURO,,844.0,-34.6303415540693,-58.5057406199508,App BA 147,Masculino,Cerrado,28/12/2021,00:00:00
5080,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,05:39:17,14,PALERMO,,1724.0,-34.5682410220011,-58.4339672788746,App BA 147,Femenino,Abierto,,
5081,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,11:25:31,12,SAAVEDRA,,4426.0,-34.5466309140107,-58.481159160643,GCS Web,Femenino,Abierto,,
5082,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,01:09:41,6,CABALLITO,,391.0,-34.627698453172805,-58.4321373159509,GCS Web,Masculino,Abierto,,
5083,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-28,09:18:06,5,ALMAGRO,,388.0,-34.6153240856013,-58.414354568891405,GCS Web,Femenino,Abierto,,
5084,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,10:39:52,12,VILLA URQUIZA,,2150.0,-34.577786119043495,-58.4863842297013,GCS Web,Femenino,Abierto,,
5085,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-28,20:55:45,12,VILLA URQUIZA,,2760.0,-34.5723350226489,-58.489960880457,GCS Web,Masculino,Cerrado,29/12/2021,00:00:00
5086,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-28,18:50:19,14,PALERMO,,,-34.5891549591041,-58.4157549576224,GCS Web,Femenino,Cerrado,29/12/2021,00:00:00
5087,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,00:09:44,15,VILLA CRESPO,,489.0,-34.5979259382189,-58.435328745003794,App BA 147,Femenino,Abierto,,
5088,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES,Denuncia,2021-12-29,10:41:09,9,MATADEROS,,5826.0,-34.6545603980512,-58.4992398863154,GCS Web,Femenino,Cerrado,29/12/2021,00:00:00
5089,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,12:59:28,14,PALERMO,,5245.0,-34.5773950153818,-58.4314161777103,App BA 147,Masculino,Cerrado,29/12/2021,00:00:00
5090,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,09:14:54,12,SAAVEDRA,,4685.0,-34.5439385573224,-58.4803659014463,GCS Web,Masculino,Abierto,,
5091,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,09:26:01,9,MATADEROS,,6717.0,-34.6647691572016,-58.5009607814363,Operador GCBA,Masculino,Abierto,,
5092,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,09:42:15,15,VILLA CRESPO,,231.0,-34.6026890161393,-58.43798806202,GCS Web,Femenino,Abierto,,
5093,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,15:34:47,4,BARRACAS,,1321.0,-34.6479629148128,-58.3685266384171,App BA 147,Femenino,Abierto,,
5094,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,23:09:01,6,CABALLITO,,897.0,-34.6218552139259,-58.440730196562605,App BA 147,Masculino,Abierto,,
5095,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,22:05:51,12,COGHLAN,,3452.0,-34.5570370178336,-58.478932662754495,GCS Web,Femenino,Abierto,,
5096,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-29,16:49:13,7,FLORES,,81.0,-34.6282108365678,-58.45732707055839,GCS Web,Masculino,Abierto,,
5097,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-30,22:45:41,2,RECOLETA,,2790.0,-34.5860189784751,-58.4027402462382,GCS Web,Femenino,Abierto,,
5098,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-30,23:02:56,15,VILLA CRESPO,,747.0,-34.593701918029,-58.4402686196852,GCS Web,Femenino,Abierto,,
5099,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-30,23:12:35,15,VILLA CRESPO,,747.0,-34.593701918029,-58.4402686196852,GCS Web,Femenino,Abierto,,
5100,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-30,11:28:07,5,ALMAGRO,,4400.0,-34.6144319714028,-58.427538491937504,App BA 147,Masculino,Abierto,,
5101,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-30,08:50:44,13,BELGRANO,,2677.0,-34.556841927757304,-58.4610736622418,App BA 147,Masculino,Abierto,,
5102,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-30,21:33:16,15,PARQUE CHAS,,2501.0,-34.5850921305791,-58.4731336565813,GCS Web,Femenino,Abierto,,
5103,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-30,21:12:33,13,BELGRANO,,,-34.559697501875604,-58.464226754932696,App BA 147,Masculino,Abierto,,
5104,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-31,04:00:31,1,MONSERRAT,,535.0,-34.6141915835831,-58.3746817222937,App BA 147,Masculino,Abierto,,
5105,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-31,06:15:55,6,CABALLITO,,1584.0,-34.6291249805581,-58.4495381151887,App BA 147,Femenino,Abierto,,
5106,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-31,07:25:27,8,VILLA RIACHUELO,,5684.0,-34.6943530289892,-58.467982888821794,App BA 147,Femenino,Abierto,,
5107,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-31,13:29:01,1,RETIRO,,973.0,-34.5974887617355,-58.386997796692896,GCS Web,Femenino,Abierto,,
5108,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-31,14:45:59,13,BELGRANO,,1970.0,-34.564469814315,-58.457479591962205,GCS Web,Masculino,Abierto,,
5109,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-31,16:11:15,2,RECOLETA,,970.0,-34.5967037788025,-58.40178162651421,App BA 147,Femenino,Abierto,,
